geneIDs	disper	pval	padj	TEB	TEA	log2FC_TE(A vs B)	
ANXA6	0.1922865160641633	0.14562870704238484	0.5972408030256653	0.4577677158440421	0.21827030941516798	-1.0684998214740729
TBRG4	0.04967862583361324	0.14569315696110086	0.597313979402901	0.271679855533242	0.18571981644023122	-0.5487798367430226
POLR2C	0.04159166024095467	0.1457639769291812	0.5974132166051762	0.20724106175086893	0.14563801949707872	-0.5089228529275283
SMYD5	0.08722196055228022	0.1458565296375487	0.5976014334510307	0.17383427578163102	0.10469644809865054	-0.7315000750189689
PGD	0.14476119320313846	0.14598293081219738	0.5976763512922262	0.3391275573861777	0.17842421478590634	-0.9265165985720061
TRIM69	0.37376984497948434	0.14629453136733095	0.5976763512922262	0.030274907072857467	0.09752709376876055	1.687680534550032
IFT172	0.04931564043889187	0.1462920114478936	0.5976763512922262	0.28681734276342585	0.19144980439923065	-0.5831660747938574
KLF9	0.08904262447757401	0.14619641835096264	0.5976763512922262	0.05036191984706154	0.08488035814887977	0.7530974625608984
APOBEC3F	0.062044072460334755	0.14603161115399765	0.5976763512922262	0.22088390581887068	0.1433711690098259	-0.6235333671630965
ATP6AP2	0.05341560750713842	0.14609307686644502	0.5976763512922262	0.24363914837901016	0.1645148450725268	-0.5665281946355596
SSSCA1	0.06438655424408081	0.14629273805378684	0.5976763512922262	0.6948075243804444	0.4478136289021531	-0.6337149414231225
ZCCHC2	0.12432669613998124	0.14623973672574575	0.5976763512922262	0.10390344979933448	0.190584354921324	0.875186137848353
VWA9	0.020827250097612503	0.14612265798253876	0.5976763512922262	0.1857795731394817	0.14352385799741402	-0.3723013067433918
LENG1	0.07663298850558771	0.1466095575496108	0.5981841165160148	0.5987739797615317	0.36072690397789514	-0.7311045020088132
CENPO	0.12158728708975679	0.14664453650493892	0.5981841165160148	0.14111456167761127	0.07669226708299115	-0.8797138454315121
DOLK	0.06691907827376085	0.14665219211090186	0.5981841165160148	0.14366528499932524	0.23434325427259262	0.7059117725952153
ZNF57	0.0971040435943721	0.146596749164142	0.5981841165160148	0.11978211968341075	0.2223661488613343	0.8925246132903468
WDR26	0.04133841098961557	0.14664063334110433	0.5981841165160148	0.11650272705718892	0.16477915854018474	0.500170054909733
GABPA	0.09374528759212915	0.14686751822467792	0.5982011760203502	0.1580076713058304	0.2657076643528146	0.7498452397979731
WSB2	0.28764997379793805	0.14698310731024367	0.5982011760203502	0.044656382439828037	0.11051937365789695	1.3073610011518197
CYP4F3	0.8146324372686685	0.14688799930383278	0.5982011760203502	6.439446203338792	0.7426334293835515	-3.116214456761961
C16orf62	0.06344993429034138	0.1469209135605558	0.5982011760203502	0.3766041692775861	0.24517165603195282	-0.6192567710866124
SEC31A	0.08529057830655845	0.14679632831934686	0.5982011760203502	0.25957149391485324	0.15874608657471764	-0.7094109287270012
RNMTL1	0.030452386884130173	0.14685192354479482	0.5982011760203502	0.2614567775383762	0.1901688598440347	-0.4592914443316747
C15orf62	0.2900180018207891	0.14697543082485498	0.5982011760203502	0.007545173190447979	0.03466950827686313	2.200041453125217
FARSA	0.05019054763160602	0.14742672117095434	0.5992458693068704	0.3758944482185882	0.2573882676632424	-0.5463813138526865
BMP1	0.27910714028388295	0.1474735855020185	0.5992458693068704	0.2773382235022526	0.11146355960317497	-1.3150743342869635
HCLS1	0.09009540258691671	0.147401524548179	0.5992458693068704	0.2573678425766171	0.15550364855727028	-0.7268833734572606
TSPAN17	0.05880719946217734	0.1474449564477951	0.5992458693068704	0.05828595811061511	0.09181235034286761	0.6555398738334515
AGAP11	0.16354098099222433	0.14734898142816866	0.5992458693068704	0.11799874169397462	0.28894400634764994	1.2920184687998695
NRDE2	0.03977726693353761	0.14752645692096789	0.5992707042469491	0.20461977231887296	0.1435527857070481	-0.5113642318385923
PIGU	0.07564112960043493	0.14775214527015867	0.5999973047472603	0.48031152593484233	0.29935890069549626	-0.6820942631983442
HNRNPCL2	0.2937391599347188	0.14785524936675587	0.6002258080089778	27.33206804574166	8.290828775744	-1.721006393552242
AREL1	0.019814098221127667	0.14807930147809578	0.6006034643506808	0.06534603702659234	0.0845796075824123	0.3722101217773406
PHTF1	0.22586953906144	0.14802031923058045	0.6006034643506808	0.04256517808909019	0.09568583202838873	1.1686316575716007
HCCS	0.04715592724979607	0.14808886917510544	0.6006034643506808	0.27505660735980403	0.1881076596684664	-0.5481699635367141
WDR43	0.045262317054008634	0.1481894440723902	0.6008212322783147	0.14482690359458458	0.20748158882030637	0.5186536946864515
EMC3	0.041696628532412766	0.14824299822328402	0.600848281223785	0.23516666281583198	0.16454407802983056	-0.5152094539278207
COG7	0.06276979884682718	0.14847354757434328	0.6015924709809622	0.4109154741102691	0.2673739550363157	-0.6199827210389639
PLEKHA8	0.1882328470845615	0.14862013492891601	0.6019960964756599	0.019415786895731226	0.042853453407072736	1.1421812917528449
EFNA5	0.3507157847637215	0.14908712459338624	0.6024192873258075	0.7568033527518927	0.268966415919006	-1.4924924359328353
GFAP	0.421942770608086	0.14910065382314774	0.6024192873258075	2.3637618811874574	0.7061798980872086	-1.7429770502854387
PYGB	0.0490836874286373	0.14896730012246318	0.6024192873258075	0.28740648384209	0.19697027911178866	-0.5451146515852674
NOC2L	0.0649796637799198	0.148980447316031	0.6024192873258075	0.32444268689258576	0.21110292567212732	-0.6200170741772042
LMTK3	0.46846677074884974	0.14877432047466166	0.6024192873258075	0.2031915610418813	0.05639810737951915	-1.8491218310382127
SEC61G	0.06117143744049986	0.1488246354837791	0.6024192873258075	0.32721404270947413	0.21518107291055708	-0.60468347865849
ITGAE	0.17884631537873522	0.14887406776836765	0.6024192873258075	0.06816181589030647	0.1458486998035128	1.097436849264732
ZNF583	0.19035168001247582	0.14908880565336613	0.6024192873258075	0.03576942301111014	0.08370948379834499	1.2266642342878575
DERL2	0.08601432048073462	0.14916165917034674	0.6024758348336475	0.24359529655604792	0.14771537546168548	-0.7216662755477192
RAD1	0.08302074663746911	0.14923681867392447	0.6025894984640882	0.10929140271628328	0.17951678780830274	0.7159388488507985
TMX2	0.036909103298697184	0.14940529749434495	0.6028898906446867	0.281114686745476	0.2020395823884452	-0.47652086395631343
EMD	0.043418542505585515	0.14936907458125215	0.6028898906446867	0.36484493184952865	0.25595635229665176	-0.5113856016475637
RTFDC1	0.06364820780479347	0.14957154140470108	0.6033707505957346	0.22101543475537053	0.14454736357871048	-0.6126048291519068
PLEKHF2	0.10593799402397502	0.14966191889083136	0.6033746600760299	0.06335872033064108	0.10979045002944342	0.7931374665562241
USP44	0.47231165541887893	0.14966667012965817	0.6033746600760299	0.041702162255229325	0.13615327566043461	1.7070375976618193
POLR3G	0.13120488725058363	0.14974897414432242	0.6035166203250428	0.043654293689213926	0.08808087004861861	1.012705160225536
C16orf70	0.03918458009522472	0.149887268106766	0.6038840704358105	0.15747893996842174	0.10918789008974607	-0.5283460490970753
U2AF1	0.06446445636717621	0.1499756285241175	0.604050174470487	0.36147369153273123	0.2362695283559497	-0.6134570728521314
ATF7IP2	0.39180812528882014	0.15008184812531	0.6040982932079061	0.04855307878328563	0.14383488874189113	1.5667789739339213
IFT20	0.04200266954793407	0.1500670310340173	0.6040982932079061	0.14307180353395754	0.20901139407139516	0.5468422166948779
SNAP91	0.5707996775714167	0.1503283686017005	0.6045209827422007	2.2900129278617425	0.47476193687723645	-2.2700795633881277
APAF1	0.07439324499558388	0.15025468708796952	0.6045209827422007	0.07186733076802355	0.1147701839221448	0.6753398849212862
RALGPS2	0.277071356862915	0.15029836548739695	0.6045209827422007	0.05566513717810429	0.1346122400950984	1.273963635901319
G3BP2	0.040946687075511086	0.15047266555174843	0.6045466448460701	0.1781152714332001	0.12684044621645316	-0.4897963591662511
MSRB1	0.2360969270407834	0.150442257026284	0.6045466448460701	0.2301339970446786	0.10129521832678334	-1.1839080516998717
PHF6	0.1198221298923271	0.1504762638154622	0.6045466448460701	0.08536035380565273	0.1531324973419792	0.8431424189188359
HINT3	0.08801395271678283	0.15052613229452771	0.6045574777457434	0.05742844640566068	0.09664108915377333	0.750871180597021
MAF1	0.04074119923781616	0.1505862802515069	0.6046095763481555	0.15839557005973312	0.11252298190157979	-0.49331229706132484
ACTB	0.11727281288161483	0.1507536702067902	0.6046284614083061	1.0304327705047671	0.5828065180777664	-0.8221614632054857
CAMK1D	0.11348823106553692	0.15067566668621057	0.6046284614083061	0.15881435550938736	0.09044467215636409	-0.8122339008045336
CREB3L4	0.07374409360424879	0.1508048735522861	0.6046284614083061	0.14297511269778468	0.08787132909544962	-0.7022996220607731
TMEM9	0.10504459481497064	0.15088964746204092	0.6046284614083061	0.20615281828368112	0.11942124805002145	-0.7876546329722016
SRCAP	0.07654715811867321	0.15083996246698295	0.6046284614083061	0.15425487008680497	0.09719973438513128	-0.6662917618744895
TRIM54	0.37037801702809664	0.15089621959212873	0.6046284614083061	1.443670438480699	0.4504799663878584	-1.680206587485022
TBCEL	0.1151280600081926	0.15092122721950463	0.6046284614083061	0.06946595364024385	0.12721608952909774	0.8729031770196007
SRM	0.08517558711809325	0.1510325194881632	0.6048852405500936	0.18342383775800258	0.2995825710003145	0.7077725499466914
GLUD1	0.0321607149578894	0.151109544445177	0.6050046615462006	0.25001372134074645	0.18485985325538598	-0.43557533257760017
LAT2	0.07602697604166132	0.15142922067642206	0.6058419733367146	0.12852141651139778	0.08110605716159672	-0.6641272199019639
NEK7	0.1598557495029233	0.15146049333417866	0.6058419733367146	0.053107507357985716	0.10401205636890859	0.9697630433160174
ATP7A	0.08820304190770273	0.15140811541084054	0.6058419733367146	0.15457693878034723	0.2564971439754237	0.7306176612066293
MSX1	0.8760562193123524	0.15181496925318072	0.6063084073231693	2.38702344027442	0.42436762084829466	-2.4918262453105093
ZNF511	0.05878500418267622	0.15186095408141176	0.6063084073231693	0.12553296911119444	0.19243015964213256	0.6162686175042706
ACBD5	0.043756120976698926	0.1517584314578404	0.6063084073231693	0.09355965388741994	0.13587975422126458	0.5383720840535995
SQSTM1	0.1143954495651228	0.1517818838509395	0.6063084073231693	0.23085501806023204	0.13155663659699396	-0.811303062839126
VWA5A	0.14763207839092377	0.15175341075803117	0.6063084073231693	0.43299185568482573	0.22296799811144866	-0.9575032294180983
COL8A1	0.28233890779636084	0.15175756725015233	0.6063084073231693	2.0030047259314157	0.7788740251556561	-1.3627039138622792
MOB1B	0.17446798892173496	0.15202064480429145	0.6067569554069758	0.07238339080477442	0.14552303024046045	1.0075168922448232
TMEM106B	0.07775483493326871	0.15207454615234317	0.6067831206377429	0.08449382868038861	0.13672608483618404	0.6943706312471121
ZBTB22	0.09388251021701538	0.15255809783163632	0.6085230568970591	0.05675831147391384	0.09746386799065108	0.7800358083322605
SGTB	0.10214663873699881	0.15265430042911787	0.6087173348785236	0.10505399085755163	0.1814056270945709	0.7880882390368549
GOLGA8A	0.2814921575157162	0.15289675620919896	0.6094945031343993	0.036470563964685974	0.08885921845376527	1.2847889433782176
CALCOCO1	0.06262292466858986	0.15304142058021475	0.6098814820136916	0.20547659612502134	0.13437904469315962	-0.6126659004326163
VWF	0.5255076743956323	0.15321683708762823	0.6102948996717672	0.48593611380026225	0.10106210928201106	-2.2655244585688528
APOL1	0.20342464129286994	0.15326140960921042	0.6102948996717672	0.3051313372764383	0.14409499791631297	-1.0824100987010408
TAZ	0.05032197171137846	0.15328802138291342	0.6102948996717672	0.22267333509728549	0.1511393328072532	-0.5590496479667202
TTC13	0.10443879494527489	0.15333608073646054	0.6102966492914529	0.10911110961995314	0.18927488323120334	0.7946849747923586
ANGPT1	0.5380537150562804	0.15351789277199246	0.610830584838825	0.09604478393196277	0.36367258112958706	1.920860988560515
CYP4F12	0.34177758255065305	0.15380052684978973	0.611390486003118	2.1521171458691435	0.5539738941620483	-1.957866713575594
HMGXB4	0.04371563061819569	0.15380172650390544	0.611390486003118	0.10562802604960564	0.15199294299678023	0.5250116686104493
ATP1A3	0.18831675415364277	0.15371477397204214	0.611390486003118	0.47238652300117456	0.22553688264570534	-1.0666044252816955
EPOR	0.10421664538439199	0.153911033880771	0.6114205089807593	0.281589944472251	0.15039398625881223	-0.904848936779046
SH3RF1	0.23586359739241886	0.15408124352285013	0.6114205089807593	0.04722753796989125	0.12331880250150228	1.3846925521235067
TCAF1	0.08363158039075018	0.15423864743561133	0.6114205089807593	0.25834283375852296	0.4241530797037965	0.7152981721169676
BSDC1	0.037872210360088185	0.15420456079539135	0.6114205089807593	0.16758844531712797	0.12001708344484328	-0.4816829070701165
WDR37	0.0505659931901792	0.15422003888923397	0.6114205089807593	0.1254520988536623	0.08450044418418387	-0.5701057775139717
C14orf119	0.08718677705571173	0.1539246768848933	0.6114205089807593	0.15349030388411974	0.09343045284324761	-0.7161827565789656
METTL15	0.09590722110960256	0.15397253583774728	0.6114205089807593	0.20387529784648836	0.3479611947637855	0.7712394385827825
C10orf95	0.18285229562300487	0.15414771140207517	0.6114205089807593	0.7413994722744719	2.205923143377895	1.5730595334669355
WDR55	0.0288015041125625	0.1540082569744181	0.6114205089807593	0.14073545902923434	0.10364705661897416	-0.4413067216670967
TXNRD2	0.03281457429974053	0.15443331817266026	0.6120029083799673	0.24424241706607547	0.17443861380618975	-0.4855943408348362
HOXB3	0.40570368274083024	0.15477441236318767	0.6127834875892157	0.01799250394686194	0.06453762584375207	1.8427445313172384
DBT	0.1121483154272909	0.15475569732475292	0.6127834875892157	0.10699076511243989	0.18881896737896198	0.8195174185689207
ZNF253	0.09802545461951341	0.15482154594365483	0.6127834875892157	0.1151601861088102	0.1965534658866852	0.7712797779284073
UTP23	0.06810187950707583	0.15471656530732025	0.6127834875892157	0.055144774455193016	0.0879184060082456	0.6729410481217224
CIART	0.8428289273678513	0.15498342384574704	0.6132066652474297	1.333019318219006	0.22561469867167813	-2.5627647215386546
ERLEC1	0.0746701251661143	0.15502415694457494	0.6132066652474297	0.08574070770420161	0.13620804170898024	0.6677596521052438
OVGP1	0.2503506256626899	0.1551223391976183	0.6134057078545745	0.030414963315235563	0.0843498321505397	1.4716039335513615
RPA3	0.12674329615530433	0.15530257010694004	0.6139289754751831	0.5026947121342651	0.27846147665385396	-0.8522047595141453
CERS5	0.038276177794193844	0.1553820974569683	0.6140539503572328	0.2686957323963233	0.19277647899505113	-0.4790443712056802
FAM89B	0.07963791753123163	0.15544327186568652	0.6141063416247344	0.10330480267749487	0.16835339474292935	0.70458548534502
CCL22	0.23487038661974288	0.1557189415520479	0.6148660674957317	0.2722976409829686	0.12246740223612959	-1.152786692888444
LMNA	0.39110503395083324	0.15573152739475227	0.6148660674957317	0.465217459379709	0.16469980780571788	-1.4980663699228145
TPP1	0.11870797952156693	0.15585202837396106	0.6151523238807161	0.5207081676126605	0.2952650933232484	-0.8184642274146987
SLC35A5	0.07976350133163652	0.15606425628508402	0.615800341302228	0.07767888486120025	0.12519822134717962	0.6886196714428214
PDCD2	0.05330980171534559	0.1561971462691425	0.615945423564717	0.10690615321198331	0.1577033222492183	0.560868160069453
ALCAM	0.13001416882323133	0.15618689800186558	0.615945423564717	0.159911716556781	0.28998657069250267	0.8587104430530488
ZNF468	0.09788581648758254	0.15626286230690611	0.6159677569877864	0.049042184642327305	0.08664900991473215	0.8211600176621032
SLBP	0.13750234033531641	0.15629893459147015	0.6159677569877864	0.2372865472547907	0.12867879230305607	-0.8828560096129889
ZNF681	0.22266093629482336	0.15664594564730805	0.6164566021685436	0.05823488481119941	0.13330031370903145	1.1947246317381492
NDE1	0.06809329744461355	0.1566634794992936	0.6164566021685436	0.14003132009688243	0.0909510078809407	-0.6225880131426722
RALGDS	0.06311475009992473	0.15662915573932024	0.6164566021685436	0.09133178908953997	0.1393151491982123	0.6091631463516229
HNRNPUL2	0.019813494639173302	0.1565136750109486	0.6164566021685436	0.8543553152071178	0.6763000265788442	-0.33717278219476066
KIAA1715	0.04155113709136792	0.15660293571227069	0.6164566021685436	0.09416088677536096	0.13638546898058868	0.534490130042546
CD2BP2	0.09027472140320456	0.15677235635990627	0.6166956780566479	0.17802788918845974	0.10830546297136824	-0.7169972512444258
PSMD3	0.035319935700282704	0.15728637314761973	0.6185278178152483	0.23785459687552965	0.1744790595380299	-0.44702600886414556
EBP	0.057666448867576624	0.1573999270659796	0.6186130644805762	0.3467482104142881	0.23248941264940454	-0.5767234180107055
PAFAH1B3	0.04884159206760349	0.15740458827022152	0.6186130644805762	0.19572749877407306	0.2885581576754215	0.5600156553230675
CALHM2	0.21566198800620207	0.1576095737778057	0.6186598154782107	0.0833944124823188	0.19736182730951368	1.2428203484000697
TRIM21	0.08221985923029335	0.157567841521282	0.6186598154782107	0.18416303554888022	0.1139704972534091	-0.6923231063088151
VASH2	0.3817321523413836	0.1575313068430828	0.6186598154782107	0.03890945663111777	0.10839496279255387	1.4781049765760685
ZNF568	0.15031148229721997	0.15756158673173914	0.6186598154782107	0.05588230602707218	0.11054573837505097	0.9841799481725637
STYXL1	0.07806169079731692	0.1577549493785847	0.6190408546343973	0.23175468091556423	0.1448175944607476	-0.6783615865113961
TGFBR1	0.09337669377149434	0.15783833222127985	0.6190862604750181	0.0637696636493361	0.10593001943947758	0.7321693147936479
COMMD1	0.12021185659440506	0.15786313196257484	0.6190862604750181	0.37794497690158513	0.21352851496964267	-0.8237474723381388
MAP2K2	0.06187470465808795	0.1580959360768821	0.6192412948537045	0.16435636508187818	0.2479213859159113	0.5930553957148046
TRIM25	0.12695164029467906	0.1580522157796379	0.6192412948537045	0.15927968218163843	0.0886343524667596	-0.8456243825635954
GIN1	0.25146657872318934	0.15799841634620138	0.6192412948537045	0.11592726600842676	0.27691167734536415	1.2562059662567684
ZNF793	0.5597632655907854	0.15806770622428612	0.6192412948537045	0.024918988041465282	0.0888645325245646	1.834362245911123
EN1	0.6967934756508637	0.15817582224605575	0.6193649061733731	0.9478940205048327	0.2151211909925179	-2.1395761196575975
PAPSS1	0.09439825731503525	0.15822816449601518	0.6193806219245359	0.4175018015866861	0.25211995595028036	-0.7276721072777306
MESDC2	0.02607508957248621	0.1583341402344619	0.619606211067134	0.1300080956261842	0.09827042196182141	-0.40377230716031587
AKAP8L	0.050040598323469306	0.15885850131160573	0.6212787771771557	0.3760474187264206	0.2596441931732237	-0.5343786333913418
NDUFB3	0.11596001730002334	0.15883252521643954	0.6212787771771557	0.334495337891593	0.19079576686809877	-0.8099569400709887
CHRAC1	0.06005590196442906	0.15899551031245818	0.6216164400624662	0.0916205004390163	0.13939682580294355	0.6054553619411518
TTN	0.4160147197167861	0.15904184667328547	0.6216164400624662	0.2516153376546913	0.7266868219094542	1.530113877122344
NOTCH2NL	0.0655280983742545	0.15970569263041035	0.6220803565246291	0.10275182505681754	0.15991552440552168	0.6381459817173671
LOXL2	0.28999253525043883	0.1594595559512857	0.6220803565246291	0.26751415933273637	0.10607700579238565	-1.3345032957831713
CYTH4	0.0931542619880967	0.15945053426197597	0.6220803565246291	0.19625722012904145	0.11849780827387695	-0.7278853550548954
ZNF140	0.0871307629113337	0.1596876364470442	0.6220803565246291	0.05742656474738627	0.0946343615786687	0.7206458564502087
PACS2	0.05288349297742046	0.15922558152686517	0.6220803565246291	0.08496012136668901	0.12637736822794857	0.5728803953628554
KBTBD8	0.3477751287007731	0.15945917374758756	0.6220803565246291	0.05542573777128654	0.14661510143671938	1.403405735485764
PDE8A	0.3726431924999167	0.1597239241978693	0.6220803565246291	0.04713291818008645	0.1290490126814957	1.4531121917859933
RAD18	0.04376865990542362	0.1594061997259405	0.6220803565246291	0.1429051162654611	0.20432797445719061	0.5158291678769276
ESRRA	0.05788447345875393	0.1593106726560901	0.6220803565246291	0.07290215460408853	0.11008453710550899	0.5945784779090655
FBXO45	0.11005263985893142	0.15974301289969994	0.6220803565246291	0.02141602209613288	0.038092881810862185	0.8308309025015284
PTPMT1	0.12847983006206096	0.15972523293739982	0.6220803565246291	0.15328659329462457	0.27946749773499835	0.8664489844248495
SPN	0.27636832073683765	0.15956982035152256	0.6220803565246291	0.2758294659488906	0.11649511736065468	-1.243507094697122
GOLGA8H	0.4009937134546175	0.1598166080759711	0.6221779006991632	0.07172328299443408	0.2514544576657976	1.8097836976563302
BOC	1.8396826490339129	0.15988020045087237	0.6222364558088006	1.5913489601829465	0.13071701787327786	-3.6057313518485543
CYB5R4	0.04010742726076926	0.1599315834449032	0.6222474722009349	0.11171576407325921	0.1568090149215532	0.48917572501282747
FASTKD1	0.09928937323411297	0.16009011882162327	0.6222975319435621	0.1098629109742423	0.18530455298966478	0.7541939055254083
GORASP1	0.09098507617210783	0.16004692020179434	0.6222975319435621	0.17693796886923882	0.10716414521849331	-0.7234213748557585
ACE	1.1761142540124219	0.16008394582181817	0.6222975319435621	0.6373672044040252	0.10300751260735087	-2.629375226685539
LSM11	0.07020844391059357	0.16025882704347294	0.6227644412944662	0.029177118984524745	0.047794673671260494	0.7120124152229259
PDP1	0.046172423375913464	0.1603798435654702	0.6228817173803015	0.12873032347588734	0.18728480115940865	0.540881892243692
SREK1IP1	0.07802789760808224	0.16048275638311182	0.6228817173803015	0.0431050884248737	0.06953861552834407	0.6899561590297765
HACE1	0.07001051452611466	0.1604834137632456	0.6228817173803015	0.06499602274404787	0.10377582295163289	0.675047028557902
UBAP2L	0.0514237213359959	0.1604493017255978	0.6228817173803015	0.2773602482962855	0.19174256355077174	-0.5325904071335152
ITGB7	0.0631959997431306	0.16068183585106555	0.6228972801776335	0.3470341883147916	0.22802899353697095	-0.6058605253960898
SNF8	0.0439463221930728	0.1606506379530478	0.6228972801776335	0.13737336200101416	0.19546761397486803	0.50882731558836
ITGB1BP1	0.043724335312098725	0.1606650669221742	0.6228972801776335	0.12955567873558385	0.18568542996545873	0.5192883632004284
QPCTL	0.08121286112551515	0.16059686412412266	0.6228972801776335	0.1342342565002459	0.21883433714043016	0.7050862347284959
LRRC57	0.046212161609107794	0.16075450455033924	0.6229905443958716	0.20398324193703649	0.1409250624850384	-0.5335224265704106
P2RX3	0.6325475833194355	0.16083244195695912	0.6231041644862115	1.346255721719535	0.27520687709660063	-2.290364049521084
ACAA2	0.05119024982854041	0.1608909088740389	0.6231423052673565	0.23553432962959822	0.16156071552785817	-0.5438609103900065
CAPN5	0.34486280095929295	0.16118883079537227	0.623395800007527	0.287943078525039	0.09132772777626018	-1.6566587986982777
ZNF26	0.1040768756321145	0.16101487657225133	0.623395800007527	0.060326713614870374	0.10649084084066947	0.8198604544685746
DDX10	0.0453281335614601	0.16119956938396884	0.623395800007527	0.18622246191696706	0.2654628583912478	0.5114829244433554
DCAF10	0.0715959718599962	0.16117211973640544	0.623395800007527	0.057565356113486996	0.09059124450081851	0.6541707903329117
THG1L	0.052163690311592556	0.16107629849652838	0.623395800007527	0.22711449126309494	0.15543800419921575	-0.547080479389467
BCOR	0.048965739161341865	0.16140695866911303	0.6238510294314452	0.35381583858164645	0.246656572062907	-0.5204949039207021
DDX23	0.03309615966113888	0.16146331652809798	0.6238510294314452	0.16901733206272232	0.12541356964563363	-0.43047774178775944
SRRM2	0.03406506048968715	0.16144142088878977	0.6238510294314452	0.3498382621465742	0.259380869919992	-0.43161600619731866
ZDHHC23	0.2088066739552941	0.16153211448220794	0.6239287459927598	0.06532685564947814	0.14060480929529245	1.1058978358129852
RASGRF2	0.5323225107326995	0.16176702505013518	0.6246147988497763	0.026694565102414587	0.14761750102707946	2.4672458220641187
TRMT11	0.11548883472683626	0.16190160581747837	0.6246147988497763	0.16170775119959857	0.28592070302972133	0.8222262531116304
ZNF860	0.2739324251413135	0.1618358522887584	0.6246147988497763	0.029518325561798425	0.07390404920802511	1.3240425256026116
ZMYM1	0.25358024594033435	0.16190467866564895	0.6246147988497763	0.08876860627344436	0.21690934322221422	1.2889707461895106
TMED4	0.037375722218542656	0.16201945867661716	0.6246815229842134	0.14255031892892683	0.10332740843059113	-0.46424827553968884
PRDX4	0.10691967192243296	0.16198564163676954	0.6246815229842134	0.460957438815205	0.2693110955313494	-0.7753598800494155
RBM15B	0.043306182524176486	0.1621682083939615	0.624691240990986	0.09244631880155195	0.1313421230853723	0.5066419030596045
HSPH1	0.08331169782772017	0.16216733709466935	0.624691240990986	0.15892056706352303	0.25409656413457027	0.6770710211606294
PIN1	0.15912443111582572	0.16212385582446442	0.624691240990986	0.22052144154075767	0.11454438254324106	-0.9450122293276397
ACIN1	0.060670986672643396	0.16225982488388502	0.6248563448653456	0.239533195132235	0.16067272953245348	-0.5761005164575477
TXK	0.23106422943617158	0.16230863717504473	0.6248565617408752	0.054112624417844764	0.1464799927454054	1.4366665071422418
EPHA4	0.41906165480293184	0.16255163118329197	0.6252872859120975	0.7177209284172091	0.20927721208501646	-1.7780077626396518
ACTR10	0.0708237113564527	0.16261567758622197	0.6252872859120975	0.20606167783317153	0.13270893570134545	-0.6348107106099805
CDK5RAP2	0.03858635487580716	0.1625940623863762	0.6252872859120975	0.13162848441976777	0.1818956088251086	0.46663899280970433
ATAD2	0.3124037151198746	0.16253068878960797	0.6252872859120975	0.1574084989492643	0.3914302678777507	1.3142418803239775
ATXN3	0.11395541667940604	0.16286658694196265	0.6258765152168496	0.08427092702929748	0.14788625090750646	0.8113810293911059
NDUFB1	0.02867892800528579	0.16282750833147241	0.6258765152168496	0.2614467075502059	0.19586986899298928	-0.41662141980270007
HNRNPK	0.036346674233131794	0.16303178218355208	0.6261719424992114	0.37954224113356444	0.27893567009703185	-0.44432802225513957
MYH6	1.1175757238259671	0.16318775655020024	0.6261719424992114	0.7793569222073693	0.1145194044290767	-2.766692118318839
SPG11	0.05990971027272614	0.1631528662067332	0.6261719424992114	0.18067494688807648	0.268683852867654	0.5725131519065674
ETV4	0.7974194954771281	0.1631134847889335	0.6261719424992114	0.7593189237896479	0.17145404670239936	-2.1468840080122282
ATP6AP1L	0.20032714297939622	0.163082733290837	0.6261719424992114	0.020244775724542672	0.05680121212142501	1.4883720560988545
PSMD7	0.03848698481317867	0.1633255052089152	0.6265129227050157	0.18913983488709377	0.13745581120089576	-0.4604853416437251
SARS	0.11001743036562253	0.1635300381607977	0.6270526704258976	0.3689276846690904	0.21589940537037802	-0.772978784344621
MAX	0.032589706288158014	0.1636766803653128	0.6270526704258976	0.11606489548201768	0.08574648762730022	-0.43678220497034026
ZMYM6NB	0.11461111779435539	0.16366994780816446	0.6270526704258976	1.1105384480516345	0.6385619542411402	-0.7983608371506922
BCAS2	0.067115859320223	0.16359159187827677	0.6270526704258976	0.44315910823093546	0.6769255591322461	0.6111724254597802
PPP6C	0.032963346905039666	0.16371084856781004	0.6270526704258976	0.2842489948854271	0.2111084401328375	-0.4291709888007207
MAP4K3	0.2111720423091409	0.16387127005496727	0.6274795927769526	0.06414727088268102	0.1404581665259248	1.130680715242355
SMAD4	0.05453488297447498	0.163920606256165	0.6274810303999434	0.14207170080726003	0.2078500147875373	0.5489236371267796
C3orf17	0.07120899124991681	0.16400943388633238	0.6276335935166425	0.07793285335949722	0.12069982619283695	0.631120054733147
HID1	0.13791694862043277	0.1640766754299463	0.6276428521944721	0.2443753012242047	0.13077254602577987	-0.9020387829342877
SLC38A4	0.454058367135358	0.16410980007051157	0.6276428521944721	1.553205647947785	0.415037432416689	-1.90393549369607
COX18	0.06676714927561765	0.16434706804790078	0.6276648333751066	0.25753119612461417	0.16622456909555192	-0.6316135664314033
PEX14	0.06070940240631622	0.16457287819006394	0.6276648333751066	0.2859006812375149	0.1894235350715969	-0.5938984669049692
ALG10B	0.18485930365715336	0.16460529845300664	0.6276648333751066	0.06220945322729101	0.12615817307728702	1.0200279421715357
CDKN1B	0.10096502151379794	0.16458652523385398	0.6276648333751066	0.13732342380427756	0.22979592387222025	0.7427754749137203
SLFN12L	0.640823232144337	0.16423003404354186	0.6276648333751066	0.03887641149275359	0.15129706541285548	1.9604170435429582
