baseMean log2FoldChange lfcSE stat pvalue padj
CEP63 265.43459720957 -0.0962275505015344 0.302655187983601 -0.317944493674922 0.750527041317905 0.989133059435958
CEP68 403.581138166685 -0.473336549488799 0.31196014723931 -1.51729813464184 0.12919142896711 0.826711447167104
CEP70 15.6256485685838 2.28082003516555 1.58563067938018 1.43843081798665 0.150311853713096 NA
CEP72 14.695915600002 -0.454540797216044 1.57715896526985 -0.288202272076153 0.773191909677308 NA
CEP76 26.3307326951581 -0.459467824057649 1.27734613424832 -0.359705025707877 0.719067733305711 NA
CEP78 75.6478908126731 -0.188403966580992 0.900037312284736 -0.209329062261574 0.834191365893868 0.989133059435958
CEP83 16.6101083213944 1.49045056457207 1.24613289946983 1.19606068117308 0.231672879851103 NA
CEP85 23.2336140476141 2.51643553514451 1.56510142843239 1.60784182381392 0.10786982585577 NA
CEP89 26.9956297694428 -0.794151622371987 1.27330448422072 -0.623693415214839 0.5328289483461 NA
CEP95 158.568890821043 0.114443748318041 0.428270812334305 0.267222852975344 0.789297581603568 0.989133059435958
CEP97 52.4987172551527 1.23616022560296 1.23202466550235 1.00335671859209 0.315688779017912 0.941958773428228
CEPT1 95.8342391229808 -0.900919700432419 0.575656924126174 -1.56502886124402 0.117576142206199 0.820684312178924
CERK 39.9101253247216 0.525856196747287 0.67702674440548 0.776714067933992 0.437327485089411 NA
CERKL 3636.64198659741 -1.53617108180714 0.525105736721877 -2.92545096040491 0.0034395738268418 0.329878060486308
CERS2 294.554737184 0.0195421555843224 0.359489446361585 0.0543608603315333 0.95664766165214 0.993322888964188
CERS5 99.5386105323353 -1.1619432055775 0.44149603476884 -2.63183157734558 0.0084925951608228 0.433788995235328
CERS6 61.2066493699294 -0.187010775068144 0.632075250259292 -0.295867897044581 0.767330968466919 0.989133059435958
CES2 113.341214564597 -0.14534461260862 0.691269765750933 -0.210257441898577 0.833466749248903 0.989133059435958
CES3 123.528460883735 0.316815059187721 0.495628795844044 0.63921842686358 0.522680846304216 0.985864691629559
CETN2 97.471149328731 -0.305656387534407 0.405666243383801 -0.753467641243262 0.451168949197367 0.979531165002013
CETN3 65.4641863854122 -0.289580496374197 0.547773794815932 -0.528649780465501 0.597048420607657 0.98655347218636
CFAP20 78.1098933004194 0.371475484853319 0.708685139994038 0.524175637232134 0.600156384303471 0.98655347218636
CFAP36 60.891071118951 -0.353981911115619 0.618961408072553 -0.57189657787861 0.56739204257633 0.985864691629559
CFAP44 152.622246136427 0.651246322318517 2.09795549806072 0.31041951219676 0.756241957921752 0.989133059435958
CFAP45 22.0363727693151 0.369189904552214 1.0013143730228 0.368705288267952 0.712347406588875 NA
CFAP57 48.7085121264132 -0.5857497350017 1.09142226694652 -0.536684794456736 0.591485361025526 0.98655347218636
CFAP69 4.95581802836127 3.01601916878563 1.91880251150099 1.57182365079684 0.115991454952084 NA
CFAP70 81.0912645785772 0.2661223941637 0.853944141125123 0.311639112381599 0.755314806089032 0.989133059435958
CFAP97 45.3359499218929 -0.379040367163816 0.835580319149593 -0.45362529307725 0.650098545575444 0.989133059435958
CFDP1 439.485461780062 -0.301685866714807 0.706836542327028 -0.426811361112719 0.669516730795419 0.989133059435958
CFI 46.9529079372549 0.34237587992055 0.772136870835689 0.443413457966324 0.657466703362679 0.989133059435958
CFL1 2104.53020087368 0.050057406895675 0.305599235169757 0.16380082518161 0.869887942053066 0.990577718865013
CFL2 95.7885480084841 0.224331293049675 0.666652830251622 0.336503923586439 0.736490893323805 0.989133059435958
CFLAR 2728.27104146261 0.248691089919409 0.384832073922556 0.64623275129987 0.518128632072457 0.985864691629559
CGB 7.72118717027892 -1.40764788195472 1.41868288979027 -0.992221652974767 0.32108941212348 NA
CGB5 3.2104230877312 2.65470347435579 2.12564560387428 1.24889279262603 0.211704288097295 NA
CGGBP1 210.280491653353 -0.321709318256554 0.323096485133978 -0.995706648195664 0.319392698957462 0.941958773428228
CGREF1 719.692157040034 -0.693519120393483 0.45177040468667 -1.53511410486148 0.124755802212474 0.825817118507501
CGRRF1 14.9758432467114 -1.79147729870597 1.73452078975731 -1.03283702869692 0.30168017192047 NA
CHAC2 39.3298221876754 0.722152043111244 0.681620489714774 1.0594635196683 0.289388734693402 NA
CHADL 318.898644666469 -3.2738529884307 1.62264233891549 -2.01760604288115 0.0436323070315848 0.68433343852012
CHAF1A 157.555544833965 0.0870880072419064 0.460463773927845 0.189131072134142 0.849990088907767 0.989133059435958
CHAF1B 40.8564534488119 0.530227641756558 0.766706023589323 0.691565770246992 0.489210063994316 NA
CHAMP1 55.4562041136128 0.618909008089131 1.06774647767288 0.579640411868201 0.562157134893 0.985864691629559
CHCHD1 78.0076414663186 2.02499107888512 1.6013257737413 1.26457158942367 0.206024942815861 0.902698441998628
CHCHD2 509.43368454433 0.0923000173367535 0.611646981093643 0.150904067525549 0.880051391812782 0.991555952518632
CHCHD3 54.4388915655724 0.100663041412089 0.753608102406144 0.133574786537842 0.893738822916078 0.993322888964188
CHCHD4 21.9511736018308 0.309868444756237 1.01477919950833 0.305355534392479 0.76009538390522 NA
CHCHD5 30.5552116707926 -0.293513265000921 1.31329500507096 -0.223493780047584 0.823151223518426 NA
CHCHD6 24.7565062846951 0.333962414826161 1.13748663767282 0.293596780626287 0.76906603611025 NA
CHCHD7 35.2632346516132 0.40413333858878 0.67333048511157 0.600200566474895 0.548372576175578 NA
CHD1 137.722228601145 -0.418517341432178 0.536251252016946 -0.780450096588218 0.435125990300798 0.977984379935783
CHD1L 93.0429964894182 0.329988707036585 0.609339466986217 0.541551507682087 0.588127505399267 0.985864691629559
CHD2 149.969807730248 0.666350228486879 0.372637126044726 1.78820139463747 0.0737435213818474 0.750264709051808
CHD3 819.095586794207 -0.0865359563168408 0.205931565227042 -0.42021705716379 0.674326895165754 0.989133059435958
CHD4 1317.2621109188 0.00784012145862842 0.248689336413678 0.0315257645208676 0.974850245237458 0.995443706890494
CHD6 191.966331344057 0.339953228376532 0.460956910224105 0.737494591872492 0.460821630815752 0.979531165002013
CHD7 59.5709902731699 0.264931242329447 0.587299354084576 0.451100857657839 0.651916859581847 0.989133059435958
CHD8 265.26666929939 0.171645706925057 0.393371210167238 0.436345371721749 0.662586167512068 0.989133059435958
CHD9 120.811103776985 0.51766144159731 0.628918823907408 0.823097388596404 0.410452613720554 0.971818844796559
CHEK1 164.867825218416 0.430553470519061 0.346379765004379 1.24300988111594 0.213864192302204 0.904388212869426
CHEK2 17.6042273561108 -0.13726883104452 1.42822831066419 -0.096111265978675 0.923432203774498 NA
CHERP 769.609463308376 -0.499556607728829 0.246223072271233 -2.0288781352648 0.0424707042965149 0.68433343852012
CHFR 31.3477126099873 -0.227434297428602 0.832401193994712 -0.273226779429688 0.784678895859352 NA
CHI3L2 12.6166553587174 0.678321357123034 1.68809384284622 0.401826806014141 0.687811492792756 NA
CHID1 118.07166521526 0.465549685539742 0.849919341729541 0.547757490248866 0.583858431091641 0.985864691629559
CHKA 303.656941723673 0.129337302976888 0.335297825057262 0.38573856825585 0.699690295940169 0.989133059435958
CHM 74.9995353176805 -0.0576810158600784 0.52744355132838 -0.109359600121771 0.912917275938466 0.993322888964188
CHML 91.9303221034598 0.498621338417589 0.439484643308305 1.13455918428485 0.256560062767938 0.916605284770827
CHMP1A 84.8035633290708 -0.544425232682856 0.792089756550142 -0.687327702676069 0.49187624538318 0.981411944018917
CHMP1B 202.483186962864 -0.610489104036618 0.573300070275801 -1.06486835723381 0.286935506073654 0.933488533633662
CHMP2A 260.734388616447 0.623375232696306 0.438819773008125 1.42057234208716 0.155441123798041 0.864195670564973
CHMP2B 61.609969866262 1.00189258239504 1.03850625725864 0.964743905385562 0.334673098362907 0.946752201096822
CHMP3 6.3585345786725 0.717190534230092 2.05815909894582 0.348462144932058 0.727493138392761 NA
CHMP4A 67.8350970826067 -0.430279216316924 0.685602894965953 -0.627592472955196 0.530270940848925 0.985864691629559
CHMP4B 216.074576828239 0.207714013965179 0.391640108009419 0.530369616689472 0.595855687544015 0.98655347218636
CHMP5 113.661153521386 1.35891234250543 0.736329790346807 1.84552134155185 0.064961736921089 0.735260619301749
CHMP6 32.9026313316246 -1.53778098176704 1.31277869790945 -1.1713939175094 0.241440476036388 NA
CHMP7 96.6348138463858 0.798964894539422 0.635080197877391 1.25805354537864 0.208372392116924 0.902698441998628
CHN1 30.7730243778402 1.64294241343103 0.726394222532335 2.26177791957575 0.0237111277265529 NA
CHN2 11.988038121052 -4.66624874482432 1.94876157482243 -2.39446877704857 0.0166444605084637 NA
CHODL 205.096894304568 -0.193362383953524 0.808894861540857 -0.239045138184201 0.811070581927585 0.989133059435958
CHORDC1 190.727027283707 0.359976028450343 0.362108661436167 0.994110516502516 0.320169065992587 0.942406064471695
CHP1 227.12144012561 -0.271853875965518 0.311266362846826 -0.87338019270427 0.382455883541688 0.959002020924457
CHPF 194.701786305309 -0.77565220456976 0.476334263413471 -1.62837793571964 0.103444773171759 0.809494435093526
CHPF2 77.8009506314358 -1.04530744828537 0.57312926844873 -1.82385982679732 0.0681732664336365 0.737722633555398
CHPT1 37.9826127420271 -0.384106723192753 1.00971816433634 -0.380409837873143 0.70364121301573 NA
CHRAC1 37.2241040109662 -0.801150423316836 0.737578819043226 -1.08618957409335 0.277395128982829 NA
CHRDL1 8.21558533187392 0.706173155815717 1.41693860095883 0.498379503062345 0.618216580908491 NA
CHRFAM7A 206.664108959446 -6.89131299162332 2.90820093844468 -2.36961377067323 0.0178066757038879 0.560851358167956
CHRM3 79.9085711423208 1.17697037989746 1.65831512760945 0.709738674092736 0.477866204783362 0.979531165002013
CHRNA5 89.9336982715556 0.339384714909886 0.494780846758468 0.685929370818107 0.492757647986212 0.981829850959785
CHRNA7 216.400912582675 -2.1717225027449 0.775554738479428 -2.80021821155117 0.00510680723006437 0.356478541763548
CHRNB1 66.4803102667347 1.63131614012813 0.662254475852096 2.46327688163856 0.0137673552792704 0.505247890427509
CHRNE 650.116295707902 -1.30015923733873 0.729798079695288 -1.78153282875393 0.074825446770294 0.752599086840749
CHST1 40.5232097337849 -0.81735771227303 0.745362733203467 -1.09659052681657 0.27282043047008 NA
CHST10 16.3507078654185 0.549708917576013 1.34976287043006 0.407263327224925 0.683814594494271 NA
CHST11 44.997915570109 -1.85751243574999 0.72133628066437 -2.5750991396678 0.0100211358319678 NA
CHST14 61.3660471653704 -1.32315332402733 1.28817618068455 -1.02715245310948 0.304348682858708 0.935643235079414
CHST2 11.6842454764277 2.39581738510736 1.66512421575344 1.43882201846623 0.150200956270609 NA
CHST3 48.3789911345031 0.884026420746346 0.565826173907367 1.5623639582482 0.118202272684188 0.820684312178924
CHST5 16.837549434648 0.778980559613339 1.34922685152927 0.577353288463248 0.56370082245115 NA
CHST6 149.675196093621 0.412736810166495 0.520117989675001 0.793544577114889 0.427460608427969 0.975272894487763
CHSY1 61.3356838834531 1.11840805748387 0.629684452024202 1.77614050003712 0.0757097623103331 0.756361555969758
CHTF18 47.3103527279057 -0.24989911447527 0.821447933429822 -0.304217838167609 0.760961935609552 0.989133059435958
CHTF8 68.4899925753699 -0.828262657815686 0.621377487559718 -1.33294603425118 0.18254951415912 0.889675258073317
CHTOP 309.004713935553 -0.581945714529734 0.349348331551091 -1.66580361768417 0.0957525353635235 0.797427048325522
CHUK 68.3325348467008 -0.471970871499764 0.592314479360995 -0.796824808350015 0.425552784947708 0.975272894487763
CHURC1 36.5339956248944 0.840010381776589 0.72267423548663 1.16236381557307 0.245087714833427 NA
CIAO1 361.12534237771 -0.256188493011601 0.308408129810041 -0.830680089948978 0.406154376838181 0.970489580820066
CIAPIN1 130.781367190111 -0.95281124123849 0.582127446206101 -1.63677429650199 0.101677638291368 0.809494435093526
CIB1 86.998817957056 0.68792524790416 0.711213953895808 0.967254992869474 0.333416576997489 0.945397077990227
CIC 116.988149848027 0.184052361785025 0.663569097606889 0.277367289177262 0.78149809608573 0.989133059435958
CIDEB 6357.76819455376 -2.90001394244711 1.6448513576872 -1.76308572132911 0.077886033075878 0.759879575559106
CIITA 140.802902038694 -0.387824346247403 0.739388801806909 -0.524520178422561 0.599916788840868 0.98655347218636
CINP 49.8394447698906 -0.273351452101117 0.67881471223488 -0.402689345375493 0.687176773002792 0.989133059435958
CIPC 55.9168926562508 -1.15178523151491 0.700706073943014 -1.64374946121643 0.10022796458498 0.804620255870266
CIR1 44.7892948343385 0.00168377023199117 0.667036255716701 0.00252425594195331 0.997985937295291 NA
CIRBP 264.487375215105 0.163249747857092 0.427057869137991 0.382266104091722 0.702263993997933 0.989133059435958
CIRH1A 229.313208817444 0.4537622113675 0.742937121091276 0.610767988953067 0.541353188331612 0.985864691629559
CISD2 48.4878951451851 -0.664815049544318 0.686502740060311 -0.96840844289407 0.332840424557501 0.945397077990227
CISD3 8167.08360889536 -0.547453856968657 0.326890576797624 -1.67473122759235 0.0939869775693874 0.797427048325522
CIT 167.649966482267 1.4494960133494 0.48443689673223 2.99212554437322 0.00277042306429708 0.292618932658025
CITED2 108.077848718815 0.0348072992069642 0.737729322553766 0.047181666964888 0.962368438890674 0.993322888964188
CIZ1 271.072683352571 0.0635940446877827 0.317397301356307 0.2003610125733 0.841198248662162 0.989133059435958
CKAP2 145.204466501832 0.460715836256427 0.710182511124924 0.64872878314992 0.516513696543879 0.985864691629559
CKAP2L 137.436438622265 0.615165741214017 0.655092143709019 0.939052234287309 0.347703926622229 0.952294203125963
CKAP4 391.882178858167 0.239539273275037 0.390010468640343 0.614186778396285 0.539091909303762 0.985864691629559
CKAP5 563.416717934947 -0.166593544167992 0.48216176776769 -0.34551379911204 0.729708138111472 0.989133059435958
CKB 100.087851506043 2.24400450914686 1.22010877494201 1.83918397706263 0.0658881305769505 0.736489090622902
CKS1B 58.525218591309 0.28474894428184 0.99351525475894 0.286607521039956 0.774412854979716 0.989133059435958
CKS2 155.241048092466 0.799800113651398 0.790086236405689 1.01229470505637 0.311397165802889 0.940613709861722
CLASP1 187.891719307838 0.34194615048277 0.545911890162956 0.626376081276958 0.531068294320074 0.985864691629559
CLASP2 127.736444515244 -0.374487725989903 0.915052425213931 -0.409252755001825 0.682354182996269 0.989133059435958
CLASRP 85.0461617125184 -0.251194183243574 0.499981635597458 -0.502406819289286 0.615381383157 0.986891266028225
CLCC1 1753.99437075805 -0.0423244656198549 0.307606899822953 -0.137592705638967 0.890562320751876 0.993322888964188
CLCF1 12.2938960055638 -0.645299770420878 1.14651264716511 -0.562837027586618 0.573545864046805 NA
CLCN2 317.590085313968 -0.890073271926601 0.307766152658065 -2.89204405435542 0.00382744274072926 0.331052463752377
CLCN3 139.363983365127 -0.120956690182919 0.375182659981789 -0.322394137801546 0.747154124707772 0.989133059435958
CLCN5 32.5906678366756 0.367914316496872 0.643569091738025 0.571678039265809 0.567540114925408 NA
CLCN6 21.4672456284263 0.379827241165164 1.48275997621515 0.256162323813662 0.797825499444283 NA
CLCN7 54.4973527512038 -1.87970337334532 1.29631169544663 -1.4500396624885 0.147047459210861 0.85714130802571
CLDN10 210.656363101151 2.67796797190072 1.62485379100816 1.64812858038085 0.0993262885775291 0.802792291115245
CLDN12 34.0264954759195 -0.0981291712274906 1.38586360150887 -0.0708072360949892 0.943551172711656 NA
CLDN3 8.75044822057103 1.63422369964596 1.95209458123306 0.837164200626835 0.402500277240671 NA
CLDN4 182.77460993449 0.117694855018235 0.534337789040116 0.220263019820593 0.825666318818765 0.989133059435958
CLDND1 115.961861738683 0.0813277964259763 0.636996291464836 0.127673893106905 0.898407051262365 0.993322888964188
CLDND2 6.25093474839028 -2.09897716007079 1.50301100983255 -1.39651482679733 0.162559518911319 NA
CLEC16A 39.0476491063411 0.992958788176524 0.751856053449419 1.32067672212115 0.186609178909227 NA
CLEC2D 37.4678025162958 -0.0585695989331198 1.39987234249055 -0.0418392428761875 0.966626851097272 NA
CLHC1 78.9256730020668 -1.41039741640172 0.612929910950565 -2.30107454572481 0.0213874178263817 0.563515371520746
CLIC1 1274.21686704948 -0.0437724908383326 0.258979842279471 -0.169018910711579 0.865781766799104 0.990089405786702
CLIC4 309.871517195455 0.461153067109722 0.4366379259477 1.05614524003799 0.290901864331416 0.934729154575592
CLINT1 228.008007101559 0.0375921605656534 0.664000879023101 0.0566146246989314 0.954852184405838 0.993322888964188
CLIP1 113.397314717814 0.399368344308233 0.497646090334772 0.802514783225913 0.422255240441404 0.975272894487763
CLIP2 18.8259326667186 -1.2328224744038 1.43398848500032 -0.859715742001603 0.389945755038361 NA
CLIP3 177.979516476201 -0.471301123161104 0.47692088512653 -0.988216573983891 0.323046592768733 0.942889675056405
CLIP4 93.2801710986383 -0.0375846732856415 0.53661197109107 -0.0700406910587966 0.944161272363735 0.993322888964188
CLK1 40.7914590552158 1.04456615307422 0.759658576790826 1.3750468763046 0.169116912366678 NA
CLK2 53.2883615060702 1.08111967585749 0.710277992058523 1.52210780559904 0.127982070502396 0.825817118507501
CLK3 59.4731703884029 0.274302111355171 0.685769510178185 0.399991698790893 0.689162630964388 0.989133059435958
CLK4 5.77348585228981 -0.500650166308697 1.74016713798205 -0.287702345011103 0.773574594827786 NA
CLMN 33.1912119507435 0.263568799170949 0.835963171088924 0.315287572809727 0.752543319664187 NA
CLMP 56.1136678962332 0.182786304248169 0.612664738970423 0.298346375466849 0.765438812463884 0.989133059435958
CLN3 29.12366140024 -0.972715415331671 1.25711065115118 -0.773770721329041 0.439066389651745 NA
CLN5 175.807963591021 -0.141255884253184 0.400451822389311 -0.352741269624834 0.724282416895923 0.989133059435958
CLN6 71.1619311778751 0.267572357351232 0.590393992511245 0.453209823855271 0.650397659176349 0.989133059435958
CLN8 53.955643946534 0.454470762037757 0.680195663489327 0.668147103006175 0.504039697168028 0.985864691629559
CLNS1A 264.721643579509 -0.0254391551585346 0.392826035421731 -0.0647593409414007 0.948365614690187 0.993322888964188
CLOCK 115.993566254072 0.253006767819123 0.542067911035398 0.466743673012957 0.640683279603398 0.989133059435958
CLP1 59.8339610750849 1.00693724593185 1.67618173588826 0.600732739399669 0.548018009283524 0.985864691629559
CLPB 74.3317431420354 -0.892585728536651 1.02278584274299 -0.872700511910528 0.382826338616342 0.959002020924457
CLPP 81.3079294090958 0.477578507107936 0.795019684484463 0.600712808032704 0.548031286764522 0.985864691629559
CLPTM1 277.032903562825 -0.0693364086368532 0.467982219894844 -0.148160348169709 0.882216223961905 0.991704473183355
CLPTM1L 144.522322014649 0.936003064728422 0.541346750600735 1.72902684589819 0.0838042904588239 0.77103468212452
CLPX 99.0566312362731 0.633061733528868 0.653946223453191 0.968063903153931 0.333012456030644 0.945397077990227
CLSPN 242.251351699925 0.0924091957671154 0.387613161580027 0.238405722319717 0.811566429598072 0.989133059435958
CLSTN1 343.661061337776 0.410037306793588 0.348695235772609 1.1759188676182 0.239627298489446 0.910533099859793
CLSTN2 6.46000712480798 -1.08607567703705 1.8543507176228 -0.585690542094085 0.558083490986215 NA
CLSTN3 103.256903792211 0.0538410071490602 0.758560754975888 0.070977844287201 0.943415388706758 0.993322888964188
CLTA 214.563709624716 -0.411924232584653 0.496738560235828 -0.829257612674746 0.40695865056219 0.970489580820066
CLTB 77.881821705364 -0.362189512768307 0.495717606768138 -0.730636773484049 0.465001044218603 0.979531165002013
CLTC 2560.02955764817 0.0384115837021239 0.432697395465392 0.088772394067244 0.92926279739404 0.993322888964188
CLU 99.7846869738157 -0.274556104073605 0.605175923827436 -0.453679819807064 0.650059293694586 0.989133059435958
CLUAP1 38.8882774961831 0.168293009582311 0.809980053061761 0.207774264250282 0.835405228235494 NA
CLUH 158.356074637343 -0.723000394624553 0.612925146585441 -1.17959003420293 0.238163308506199 0.910164124961529
CMAS 80.396243884752 -0.162819746700804 0.663911478077899 -0.245243156771723 0.806268162180814 0.989133059435958
CMBL 55.7299868006853 -1.16206770028804 0.726040452026629 -1.60055503387491 0.10947550842079 0.809494435093526
CMC2 59.7015785414493 0.207522171138756 0.543694283407757 0.381689080558385 0.702692000439708 0.989133059435958
CMC4 4.30483007951932 -0.0408360256298467 2.05674986143869 -0.0198546388141152 0.984159330986334 NA
CMPK1 250.523621708208 -0.477671817578984 0.541942205593782 -0.881407302565814 0.378097406557712 0.959002020924457
CMPK2 4.81579688465685 0.206314268128526 1.99778844658987 0.103271329094277 0.917747629997993 NA
CMSS1 120.626898216481 0.678867061535166 0.540418531714795 1.25618760589327 0.209047959301477 0.904013850207068
CMTM3 69.9084698173695 0.117240245052773 0.584320336829696 0.200643786743543 0.840977117364516 0.989133059435958
CMTM4 135.614990349022 0.425713398325672 0.435251741426485 0.978085456775996 0.328032060088259 0.942889675056405
CMTM6 735.646433697245 0.164438866937846 0.526877194369116 0.312100938691693 0.75496381316945 0.989133059435958
CMTM7 133.330622938595 -0.49781548467734 0.740768704005115 -0.672025535077009 0.501567440335025 0.985431459851245
CMTM8 8.34232186669944 -4.14335200173183 1.80295166893175 -2.29809377207919 0.0215564526484322 NA
CMTR1 138.161872117946 0.235576059398563 0.413982310293024 0.569048612806228 0.569323150048128 0.985864691629559
CMTR2 38.3940905643579 0.221521474131023 1.35375920008795 0.163634325895352 0.870019020758369 NA
CNBP 590.919323815938 -0.144049082922469 0.361843338450965 -0.398097926962362 0.690558002421325 0.989133059435958
CNDP2 233.246342277651 1.00731572545054 0.496981267501057 2.02686859912361 0.0426758526049255 0.68433343852012
CNEP1R1 42.6748732374798 -0.338976972434798 0.671233974807159 -0.505005683796301 0.613554843890983 NA
CNIH1 125.127803461466 1.70572529712877 1.16816686508578 1.46017264152028 0.144242632310754 0.847661155401352
CNIH2 6.41557268912265 -1.22206763749424 1.80074174342354 -0.678646808714982 0.4973616765044 NA
CNIH3 22.7202295187526 -0.0465019837194778 1.18799310150426 -0.0391433112369055 0.968776130038331 NA
CNIH4 50.5012235131563 -0.337586264220245 0.84266580345518 -0.400617021405213 0.688702111767081 0.989133059435958
CNKSR3 19.3712985847247 0.875997841957437 1.17762866180686 0.74386593190877 0.456957587706573 NA
CNN2 278.163890514507 -0.396045286763014 0.48650913062026 -0.8140551982202 0.415613330045936 0.974425436691084
CNN3 663.348715128343 0.547445284049818 0.5605836048675 0.976563137588037 0.328785476052528 0.943501950658187
CNNM1 40.0621465116531 -2.13293060532212 0.659242463759733 -3.23542660337409 0.00121461108143121 NA
CNNM2 15.8443626876083 -1.52079263655635 1.34503710847084 -1.13066964991421 0.258194160110963 NA
CNNM3 395.152379463824 -0.722543467758008 0.327182202624251 -2.20838255248194 0.0272176170072876 0.611735438937151
CNNM4 25.483718237203 -0.363516818127416 0.841014136044533 -0.432236275881298 0.665569696520387 NA
CNOT1 1545.4678448509 -0.401057249922136 0.298610327052849 -1.34307896809997 0.179246404988655 0.88449424439515
CNOT10 153.208803439065 0.134168645106911 0.551028905656434 0.243487489911399 0.807627775157257 0.989133059435958
CNOT11 113.361947771821 -0.0753686848580535 0.495532213051073 -0.152096438683564 0.879110873048942 0.991555952518632
CNOT2 167.010101304431 0.360143575507025 0.393877646019505 0.914353934899849 0.360530898664535 0.95448927999735
CNOT3 241.660952471947 -0.486185159400701 0.394940059136953 -1.23103531321473 0.218309657062423 0.90851773404752
CNOT4 23.6329334845611 -0.487845813306659 1.48947367271339 -0.327528993794125 0.743267817301838 NA
CNOT6 30.4552829519766 1.70562472903047 0.863562830688527 1.97510206370341 0.0482565667002698 NA
CNOT6L 18.2427843297247 0.898775647375757 1.10502089233351 0.8133562483853 0.416013836191499 NA
CNOT7 153.184980176468 0.210852485711967 0.37416341107738 0.563530477512031 0.573073712647379 0.985864691629559
CNOT8 73.7851969759857 1.12502249832344 0.559710858809409 2.01000656073841 0.0444304944850212 0.68433343852012
CNP 5779.49405191199 -0.322618075427128 0.276648842075589 -1.16616456084417 0.243547917997742 0.914010027865635
CNPPD1 137.704070954708 -0.788125777413686 0.446637414471443 -1.76457625778253 0.077635008628847 0.759879575559106
CNPY2 298.974455707403 -0.474493506332838 0.47563631669383 -0.997597302138459 0.318474669832876 0.941958773428228
CNPY3 84.9551705346369 -0.374850468357101 0.631304261592847 -0.59377148415142 0.552664964048465 0.985864691629559
CNPY4 59.7731664751794 0.118193703285105 0.582301414692087 0.20297684378391 0.839153131448344 0.989133059435958
CNRIP1 38.8654232730754 -0.0191657348711614 0.688668258136195 -0.0278301412105611 0.977797626058573 NA
CNST 37.9767526326661 0.503724772284021 0.938612082136272 0.536669814794572 0.591495710034958 NA
CNTD1 5747.20162146076 -2.57387339656282 1.70385766757838 -1.5106152617906 0.130886503263105 0.828026928734842
CNTLN 48.7481893468912 0.163634185661929 0.685670498931558 0.238648426491896 0.811378210939273 0.989133059435958
CNTN1 22.8466110068521 2.24643942991683 1.63106299590768 1.3772855098504 0.168423993391774 NA
CNTN4 14.6557553437314 -0.480813925608089 1.29054910505412 -0.372565386102007 0.709471938817867 NA
CNTNAP1 138.369271378493 0.553431715991843 0.488896764171949 1.13200118419519 0.257633936557798 0.916605284770827
CNTRL 65.162266589225 -0.0525566180830844 0.486554193868491 -0.108018014735867 0.913981402128188 0.993322888964188
CNTROB 37.7321409647333 -0.59924245965765 0.788136924210719 -0.760327858332183 0.447058633675546 NA
COA1 143.273489674463 0.368403882420455 0.406725619288262 0.905779879480257 0.365052372747519 0.957630093790264
COA3 62.1875511969309 1.26496758542351 1.19444487974351 1.05904224370332 0.289580541458273 0.934729154575592
COA4 128.173662296258 -0.401436693317623 0.606420386300742 -0.66197756933346 0.507985597158136 0.985864691629559
COA5 32.581882441104 -0.307412383256713 0.808702895250124 -0.380130187566143 0.703848778301905 NA
COA6 46.7936071120239 -0.0817939884424775 0.571912536587065 -0.14301835195044 0.886275687426034 0.993142392842415
COA7 95.8560516231489 -0.390713324398592 0.429226247067393 -0.910273607609195 0.362678233637736 0.955584078592028
COASY 91.9918857540456 -0.564803947399524 0.570039056289759 -0.990816227708486 0.32177532386175 0.942889675056405
COG1 1489.23012664566 -0.352967125511619 0.211215893027165 -1.67112010584461 0.0946979568000812 0.797427048325522
COG2 52.2047330770115 -0.0435187154656268 0.937880858866977 -0.0464011127364304 0.962990549634489 0.993322888964188
COG3 38.7866003870131 -0.0652195030956381 1.16508796702629 -0.0559781792804032 0.955359190310553 NA
COG4 121.825795069785 -0.174357722458878 0.568522751432137 -0.306685567146894 0.759082716483501 0.989133059435958
COG5 1622.47776138199 -0.124654673141569 0.366862384746006 -0.339785920619452 0.734017751478847 0.989133059435958
COG6 37.1723366794285 0.0450152186566002 1.15284098421203 0.0390472053588279 0.968852752855582 NA
COG7 178.809616017739 -0.315528195895597 0.421319367836029 -0.748905034952952 0.453914445407346 0.979531165002013
COG8 127.635460361889 0.838368055397941 0.550225358688299 1.52368123744161 0.127588358642632 0.825817118507501
COIL 72.8553034785364 -0.220432851042952 0.531771811408075 -0.414525264999041 0.67848946801129 0.989133059435958
COL11A2 8.29119109605981 -2.14169424673698 1.78458152550759 -1.20011006284951 0.230096597925091 NA
COL12A1 411.666213670439 1.3980283520417 0.891359666354236 1.56842227084359 0.116782616986643 0.820684312178924
COL13A1 196.06774249208 -0.598112953712374 0.399742210558513 -1.49624667576812 0.134589385306832 0.830275684830228
COL17A1 5.86655452077347 2.47659938070298 1.73438840770394 1.42793815370435 0.15330966056042 NA
COL18A1 1275.33904167937 -0.0623397878075548 0.308352798546122 -0.202170332494097 0.839783565459034 0.989133059435958
COL27A1 65.5098067452705 -0.137986138275468 1.1810542805789 -0.116833019908139 0.906992376826268 0.993322888964188
COL4A1 204.971066905857 -0.247101405157243 0.638952687820406 -0.386728798340539 0.698956993877143 0.989133059435958
COL4A2 560.035638964818 0.479769147501036 0.457881422624617 1.04780216841067 0.294729763254726 0.934729154575592
COL4A3BP 53.8985085612014 -0.31034611235328 0.853770904309413 -0.363500455200343 0.716231072940868 0.989133059435958
