geneIDs	disper	pval	padj	TEControl	TETreated	log2FC_TE(Treated vs Control)	
SLC25A22	0.02245020839052207	0.26205424592791726	0.9220777981712499	26.99533980025581	19.052752025091	-0.5027109775400831
ZC3HAV1L	0.016570547421464948	0.2608322872555979	0.9220777981712499	8.76794120273429	6.4406788426946475	-0.4450253683844778
BCS1L	0.011049172801076578	0.26165954528383384	0.9220777981712499	7.333880878339134	9.429441547498014	0.36259549771202515
IFIT3	0.023918378897845472	0.2622799554229509	0.9220777981712499	17.80774351607394	12.319355596299767	-0.5315779257060238
UGGT1	0.04800827212639083	0.26244803133453476	0.9220777981712499	26.0370733883902	37.52610221178368	0.527327150894223
ZNF493	0.162309479761403	0.26200068000365484	0.9220777981712499	4.244157398813049	1.7109307249479262	-1.3106968142932103
EXOC2	0.04341838775692215	0.26134953648801473	0.9220777981712499	183.07042441588194	359.7170819654114	0.974463932495425
FUT4	0.07176223851954612	0.26322148865436246	0.9220777981712499	2.1710387413755705	4.066233336489334	0.9053075345465773
AKAP8	0.017297692566711084	0.26190016632648616	0.9220777981712499	19.91855418209767	26.929395699445838	0.43506892482323334
CMBL	0.12255002840755944	0.2631174324804745	0.9220777981712499	0.676308141823066	0.3355730317623756	-1.011053943303996
IRAK2	0.012024921785313265	0.26285495177414964	0.9220777981712499	22.375645339548917	32.49321810018151	0.5382093420366072
HBP1	0.012581401937430561	0.2619465843091008	0.9220777981712499	3.571859264620231	2.92301508526574	-0.28921796302094527
QSOX2	0.03319989985099193	0.2633653737941777	0.9220777981712499	101.26452268194986	176.6185898658071	0.8025083763047149
NRM	0.01336109869901935	0.2643600645031543	0.9226043497593245	50.59516090847644	74.79420100018768	0.5639270110332246
NSMCE1	0.054897139920965135	0.26464633293540285	0.9226043497593245	264.3903757849117	112.95031416962676	-1.2269813779182606
HMGB1	0.038366762081174156	0.26443456115359254	0.9226043497593245	15.834921477415289	22.005983127984532	0.47478611296049866
MTIF3	0.04405974486320362	0.2656143248625005	0.9226043497593245	0.5220108086818896	0.36964558636441824	-0.497936991944792
TNS3	0.019293651876810793	0.26517912760786144	0.9226043497593245	55.311742784338925	77.99129030869271	0.4957272199656364
KIAA1211	0.04324139345696187	0.26585725836275687	0.9226043497593245	12.380059539822408	22.923925363847843	0.8888358512510752
GPRIN1	0.013688464860349792	0.2658886830814181	0.9226043497593245	155.5875246702068	102.51858176451418	-0.601840960957273
RBM19	0.0324875145439387	0.26586841987889165	0.9226043497593245	34.188897435570276	22.46713316533737	-0.6057118512209643
RALGDS	0.022897636116662196	0.266656112751705	0.9226043497593245	60.640451947479825	121.09054846396599	0.9977338511603246
FAHD1	0.038441297533399414	0.26617483119884766	0.9226043497593245	66.07286027875911	39.04941046498552	-0.7587570320593482
GOT1	0.013184537165439481	0.2672839011321252	0.9226043497593245	241.65223789889774	142.66955281631894	-0.760254874011757
EIF2B3	0.019564112808694755	0.2657838494968494	0.9226043497593245	228.02107106236153	115.75009598109239	-0.9781537579081361
CAPRIN1	0.035731817859555065	0.26650216180559616	0.9226043497593245	273.8794891609469	407.47284540160854	0.5731626925615121
LYRM4	0.023679456442563595	0.2670739477483042	0.9226043497593245	19.65527894602449	13.347593240619904	-0.5583372114182423
MPG	0.04451604260125992	0.26640628265546873	0.9226043497593245	22.413227230666543	15.35478690404887	-0.5456619037280954
METTL3	0.011118645347163603	0.26723637678011614	0.9226043497593245	4.5581987561566315	3.8039423894000173	-0.2609684366059961
VDAC1	0.024493913793772866	0.26413344661719473	0.9226043497593245	87.00096652727419	116.49376675307674	0.4211494288576958
UFC1	0.01974506913174544	0.26728786992016373	0.9226043497593245	42.939607817671465	66.5446269509484	0.6320131679056677
SQLE	0.04127514282164682	0.26720297533863546	0.9226043497593245	132.1121357530841	206.85693225889915	0.6468703085642726
LANCL2	0.022836371915904003	0.2657852841137015	0.9226043497593245	5.467023207212434	4.08798423203104	-0.41936586811660614
DUSP19	0.09321391041243753	0.26710995675730453	0.9226043497593245	2.096719493089268	1.0811885918800324	-0.9555156707262642
GAPVD1	0.03129888244677004	0.26720225915193896	0.9226043497593245	127.19997433899897	85.66181543678246	-0.5703742217752241
MBNL1	0.03022798295673339	0.26686860480952634	0.9226043497593245	61.82928177175747	45.167512472738586	-0.4530047850184493
PUF60	0.024532825123343344	0.2664815474363833	0.9226043497593245	156.86621879217932	224.1211249767488	0.5147439385561015
CA5B	0.045888790984728076	0.2672108168258307	0.9226043497593245	0.7974582923019335	0.5086509553851079	-0.6487330718998501
DDAH2	0.028272757048153893	0.26518720365395043	0.9226043497593245	372.4185970944259	189.70874133958583	-0.9731389607842971
EREG	0.9729012855508646	0.26510283907330867	0.9226043497593245	0.12299265201136356	0.7148636254319175	2.5390959183815833
FAM20B	0.016700493600375683	0.2654827938507782	0.9226043497593245	4.88297527981343	6.857152254108488	0.48984908140471983
ENSA	0.04363672460318339	0.2666509627297593	0.9226043497593245	7.8508208203331336	11.172963152680003	0.5090964460930252
USP54	0.015266260187931115	0.26502107697839594	0.9226043497593245	9.029678411788042	6.960168630487545	-0.3755523476280742
PRTFDC1	0.0384826712635673	0.2637682439637655	0.9226043497593245	27.59324110632875	43.45558557584636	0.6552267003440084
DCP2	0.04622726588639248	0.26441309528773316	0.9226043497593245	4.927943606044236	7.492937580094668	0.6045456868089647
HLA-DPA1	0.02624929130674827	0.2646178413390634	0.9226043497593245	3.4823954810176194	2.692162069208352	-0.37131478973729015
TRMT13	0.031092554880769185	0.26639742334268424	0.9226043497593245	29.883786810171983	51.34913565107693	0.7809770172023356
USP6NL	0.0328287755439366	0.2671527772475901	0.9226043497593245	42.77909279185404	76.28247108023804	0.8344456909376046
ROCK1	0.020090999759863913	0.2659061601687869	0.9226043497593245	73.06853529809797	110.4110728849825	0.5955626710292901
DNAJC24	0.02384123435504408	0.26750176573292617	0.9226595542321263	0.8245735002624625	0.6226332651451713	-0.4052654402673854
C2orf49	0.058560057808160745	0.26757652114658714	0.9226595542321263	22.869452810535343	14.545388651784384	-0.6528600016332189
KCNN2	0.03600011658075273	0.26772334377880447	0.9226595542321263	4.470850954666563	7.578628745839968	0.7613873837605225
CCSAP	0.05757057837664111	0.2678113745650852	0.9226595542321263	29.852296918911204	14.559601796603099	-1.035871042200994
FAM134A	0.02887875023261317	0.26782209482541164	0.9226595542321263	34.26665943736929	23.820701761359572	-0.5245896384950095
USP53	0.014561896638577305	0.26819623339438403	0.9232339016538308	36.39244596150442	55.69139799666369	0.6138154894570143
MAGI2	0.054582502971096236	0.2681756728194191	0.9232339016538308	5.210477731311121	2.9550266077841947	-0.8182445336196347
SLC35E3	0.04892794784952793	0.2683292774724265	0.9233348388324473	10.2856335749576	16.36487061073051	0.6699715319230681
HLA-E	0.05628698869392004	0.2685201033588125	0.9236344513524533	95.92638565350914	152.0125863794201	0.6641911764962742
LTBR	0.035659964579543686	0.26890130497998366	0.9239110306686539	169.55342234845347	111.24867598902354	-0.6079517385706366
TLR6	0.0432898522833091	0.2688774592891179	0.9239110306686539	1.9328964821026036	2.982090347192356	0.6255595921638307
BCL7C	0.02293330259314255	0.26891187154150553	0.9239110306686539	35.285825125248	66.35283602850045	0.9110693836256214
LENG8	0.013281912882841109	0.26964556829163533	0.9239356616366966	12.311821530577795	9.80943190056535	-0.32780273161962015
SPIRE2	0.32134847688503465	0.2695460089239201	0.9239356616366966	0.49763054351290587	0.16425537339085933	-1.5991344706408535
HNRNPAB	0.03663636592092341	0.2694052936884693	0.9239356616366966	32.659025914385474	45.323680362845906	0.4727832534697569
VBP1	0.02858413163683175	0.2695324764022713	0.9239356616366966	109.83714044208443	185.72445405940806	0.7577978140606998
ZNF557	0.04942473869520173	0.2692224995208934	0.9239356616366966	5.295107283213255	8.200147106263447	0.6309898764444317
ARSJ	0.030261194219772185	0.26953735837801074	0.9239356616366966	10.800728140730445	18.17955192502628	0.7511880653416791
SAV1	0.02513135501801225	0.26939465042376975	0.9239356616366966	10.86525837648583	17.350829857994515	0.6752821835799314
AFG3L2	0.0257963337170757	0.27004679325008885	0.9244459753584491	3.4178815018348425	2.637206289586177	-0.3740919523322559
IPP	0.14319968570937502	0.27000833322582074	0.9244459753584491	2.88739243221381	5.385004312887706	0.899180299299714
ANKRD27	0.02133775284391051	0.2701060415532831	0.9244459753584491	36.29164176929105	63.85492689032979	0.8151606158014326
ZNF514	0.21941860110569136	0.27058843592189175	0.9247406038071234	1.2651039527772845	3.2820112740300678	1.375324259545953
HDAC3	0.03619556249484672	0.2706080008751981	0.9247406038071234	77.46878755070354	128.51059672190067	0.7302002604010278
SLC25A6	0.033093703529520624	0.27091928720837766	0.9247406038071234	100.02969182420976	70.6428306765146	-0.5018132404726297
LDAH	0.019493632599740743	0.2705017582040997	0.9247406038071234	177.430271388066	91.03114878242263	-0.9628199766828622
ALG12	0.01785582289522079	0.27089048521988435	0.9247406038071234	26.93141582353992	39.86976846333271	0.5660051507605672
ARL5B	0.014815325011950252	0.27081258739277037	0.9247406038071234	90.05536855222097	161.6972655475405	0.844411093197726
ANO6	0.012521602733041221	0.2703030740054687	0.9247406038071234	38.67589796134011	52.95047253892785	0.4532087711558761
IL16	0.8528087960474189	0.2711630744103821	0.9251664175640837	0.9229832796569418	0.20785483846516198	-2.1507281813553294
HSDL1	0.015054087626380434	0.27125189281535145	0.9251664175640837	159.66919874972655	77.02464157711077	-1.051694065098765
FAM76A	0.06449839351717167	0.27146036744571045	0.925522861356459	12.530566966280361	25.55702853221867	1.0282684133225723
NFYC	0.012767270803929162	0.2715782158936034	0.9255701676435136	42.36299431914635	58.30441112484552	0.4608004711195006
ZNF74	0.12767553263887266	0.2728627110365528	0.9256984854602901	12.66045702197671	6.1846542498981645	-1.0335646352579326
FKTN	0.030163672267748968	0.27212701774634374	0.9256984854602901	35.14106016578465	19.24381860558281	-0.8687626108802782
SRFBP1	0.026800239409444763	0.2730573530788526	0.9256984854602901	38.581509895044924	26.10392368954289	-0.5636429295777114
KIAA1841	0.032309505747449896	0.2724764387212816	0.9256984854602901	11.753088965701556	18.3667787686879	0.6440586455698365
NUP35	0.019525350782564368	0.2738773551516953	0.9256984854602901	177.56149244589736	391.5151295726697	1.1407493195761598
ZNF444	0.022865341662509333	0.2729290581081759	0.9256984854602901	128.27634907149175	61.85926625881954	-1.052193572138063
FGFBP3	0.024310256634783742	0.2736876411423812	0.9256984854602901	6.498529205755763	4.237436469382873	-0.6169214953685982
AQR	0.04136186254519902	0.27238920669793476	0.9256984854602901	150.39214941460145	98.21286915137418	-0.6147452761368042
FDPS	0.008661041658404655	0.27390359590006785	0.9256984854602901	63.337637643992764	77.10716236473439	0.28380181708461283
SUN2	0.009848298494019263	0.27186573822949467	0.9256984854602901	11.491935112570806	9.540941913852	-0.26841814597472213
RNF157	0.32688258317659497	0.27385886688831906	0.9256984854602901	0.2183645153225731	0.07552470244506305	-1.5317179343334764
ABHD15	0.0706765220037262	0.2735366173532745	0.9256984854602901	6.058292302152862	12.20183929017418	1.0101155417755763
ANKRD28	0.021437218640923128	0.27243542777818064	0.9256984854602901	53.048163470154165	74.37498829907912	0.48751473050208904
PPOX	0.019103484756443943	0.2730719499810903	0.9256984854602901	51.84796896503502	106.73855524931587	1.0417220083754728
DVL3	0.03505326775378781	0.2734859378761284	0.9256984854602901	50.61659937490845	77.53203443923971	0.6151819370156391
KATNB1	0.016269877710366566	0.27324665837537954	0.9256984854602901	124.50217820321893	70.68373010934764	-0.8167209022401991
EHD4	0.01322683887529902	0.2720241378085899	0.9256984854602901	126.49961569061108	174.6749505998795	0.46553973028080087
COPG2	0.012725398237937306	0.27379307394165564	0.9256984854602901	58.89813326571571	38.70303613549473	-0.6057751637430311
PGM5	0.1537362527642137	0.2735692161636665	0.9256984854602901	0.8090357518505015	2.001916360423051	1.3071063371161404
RAB23	0.05542676288486733	0.27374986385555444	0.9256984854602901	1.3273209840168378	1.9795976070393326	0.5766899057222665
MMP14	0.019193787254996326	0.27181006352384485	0.9256984854602901	73.47098139070128	58.44978080832413	-0.3299769310540448
GRPEL1	0.014406938592476217	0.2735863635550335	0.9256984854602901	36.621881913678706	27.230936712581023	-0.42745931952808647
RRBP1	0.053258810130370836	0.27494803819581826	0.926081698617219	105.55933985700763	68.88830526634429	-0.6157232419541856
ZNF112	0.01928670325865782	0.2752653532398519	0.926081698617219	32.2910668904645	68.47713308799906	1.0844871940160337
BET1L	0.0293256963615069	0.2741884517364309	0.926081698617219	52.62912371258674	113.23768243293358	1.1054208489646609
OTULIN	0.021918515941059768	0.2752252836924327	0.926081698617219	33.69070145993161	22.931826027963304	-0.5549992273181159
DIXDC1	0.029992955436454076	0.2751201605160404	0.926081698617219	13.176447490430554	22.87953150032571	0.7960960537023682
PDPK1	0.015162632676843287	0.27519072400096223	0.926081698617219	5.254399684777921	6.890205674055981	0.3910211026377497
KLHL20	0.040634820812321414	0.27504084259279205	0.926081698617219	50.93729045101848	29.620789154106063	-0.7821121419190815
IGSF3	0.01778378683665123	0.27485427712941257	0.926081698617219	201.00112560082883	91.1380248237113	-1.1410785710767062
C16orf52	0.04470345163006645	0.27515869255555914	0.926081698617219	13.06714021099083	24.987133138143587	0.9352419485731831
PCGF6	0.05556146578649114	0.27521647227612567	0.926081698617219	65.18678847373448	134.35679396708895	1.0434177698489489
XRCC1	0.011189176531654826	0.27492395448705576	0.926081698617219	43.7399127410844	33.067728124523214	-0.4035264118475812
MANEAL	0.05326045910956712	0.2747281581050661	0.926081698617219	10.144180051044994	16.178076456587807	0.6733878266937166
CANT1	0.04544906553459674	0.27542559300244074	0.9262325198292074	16.783299975788502	25.490030143190353	0.6029066693235272
MUS81	0.017954548308486258	0.27551827819678065	0.9262325198292074	69.7770143780686	124.53346729097937	0.8357097323322247
MAPKAPK5	0.03202934372128661	0.2758305546770746	0.9266419500450559	55.628239106009346	27.181483110851634	-1.0331932618422588
COMMD2	0.01253677210825103	0.2758482551807906	0.9266419500450559	30.226180157741226	22.279849941193852	-0.4400591535826024
TYW1B	0.019169479316484786	0.27616338532566	0.9270009261572494	22.73182211790768	14.249521101878827	-0.6737998971276267
NRIP3	0.051319331695107225	0.2761082814206163	0.9270009261572494	3.603371518992556	5.534042588992258	0.6189863408591649
DCAKD	0.02966481774799083	0.2764374194847562	0.9275000311684201	41.30718087934429	75.72120205119596	0.8743047106555419
CBX3	0.013768263077950902	0.27652045413626003	0.9275000311684201	61.969636864937726	83.26093142364307	0.42607818340916914
CTNS	0.0323384704174822	0.279211843010306	0.9278036031596304	0.20761143113082886	0.15539704918815753	-0.41792677210681894
XPO5	0.03180108339162405	0.2803329801873444	0.9278036031596304	76.44820036760237	111.18351844582337	0.5403884972997588
CSRP1	0.028621210039209668	0.2803142369507323	0.9278036031596304	78.70568035660605	106.13055028079548	0.43130033700790715
TMEM56	0.03761345928484998	0.279905432763372	0.9278036031596304	1.3942583720875827	2.1673996829078224	0.6364672865802067
ATAD2	0.041463374913366186	0.278806712064256	0.9278036031596304	108.35961723977483	178.05405343018577	0.7164880766584982
FAM217B	0.046115274694881775	0.2804140246096818	0.9278036031596304	0.6611514615257562	0.4467600554876319	-0.5654806117688259
MYO6	0.03208412113458489	0.2805714782864216	0.9278036031596304	46.95462450683309	72.32834025518194	0.6232937917439685
NOL4L	0.025794871396090855	0.27942597599620544	0.9278036031596304	9.379691373077979	6.422296982991568	-0.5464510730452847
TXNDC15	0.019579981606565162	0.27737360790118126	0.9278036031596304	12.316214671619168	16.590864335051076	0.4298301295152718
PSAT1	0.05518216747373297	0.2775173282605512	0.9278036031596304	366.74261619017886	688.7802367212593	0.9092758281539961
C16orf45	0.07870329129121946	0.27954517065724493	0.9278036031596304	20.276846937029028	42.34865404414078	1.0624827877396426
NDEL1	0.02714805700298065	0.2775454254732683	0.9278036031596304	65.59721483960396	37.126784778719745	-0.8211741798626226
TAP1	0.020579945793302256	0.27688462839712247	0.9278036031596304	18.499682522309406	14.1739965831056	-0.3842539061405996
DDX11	0.0697103858385028	0.27850306278164494	0.9278036031596304	26.81953092688959	46.96352090062826	0.80825656799363
OTUB1	0.030929984355559846	0.27844134144392985	0.9278036031596304	436.86765995505505	259.5310125923568	-0.7512893678470274
ANAPC7	0.028264584652368127	0.2782117223144078	0.9278036031596304	183.18531518960336	115.24691235652618	-0.6685757571801361
DONSON	0.04556342588144046	0.27763166832776753	0.9278036031596304	15.490777698143297	23.5650518396917	0.6052392801489574
SGCE	0.01624779691392619	0.27964417117195184	0.9278036031596304	237.73740549934985	466.7539869125093	0.9732934315497754
ELMOD1	0.08669521308565308	0.27937969384542916	0.9278036031596304	3.0111295518409835	1.7117075013069474	-0.8148685871010692
DCAF6	0.056951840661857024	0.2785757565775844	0.9278036031596304	23.8360984131538	42.19546608376287	0.8239398801244038
HAGH	0.0414047535949803	0.27989365031899327	0.9278036031596304	55.75127150440147	32.21832738551627	-0.7911231100949978
AMN1	0.0474795788769765	0.28018074471261223	0.9278036031596304	26.418906779622116	58.02809285288194	1.1351807453885723
BRWD3	0.01566527032263068	0.27821592673043394	0.9278036031596304	10.635433665767813	7.684195497104315	-0.46891273235459874
PCBP4	0.010764665656842008	0.27679590804367127	0.9278036031596304	123.50529668511899	180.30227481746923	0.5458446839296247
GPR146	0.11951720442149569	0.2782234864618206	0.9278036031596304	1.3962952091232783	2.8792033484156154	1.0440656922637817
TRIP4	0.023549150030903958	0.2785687069663588	0.9278036031596304	100.15508120364734	190.15892683875552	0.924970050799339
MAFG	0.033933941866965744	0.2799007838418962	0.9278036031596304	20.893102261052885	34.40378156214705	0.7195404270793926
ACAT2	0.057237432042038044	0.2804317853874009	0.9278036031596304	1.1021859315006066	1.5909577712636784	0.5295279251915985
HYAL1	0.8888277915069677	0.2788025148681871	0.9278036031596304	0.056751651072283436	0.36322332130626656	2.6781225656693888
RMND5A	0.016949230791711196	0.2801517069778142	0.9278036031596304	59.35735515313284	34.695492725889665	-0.7746785545556341
MIEN1	0.04459770575888355	0.27818491490059893	0.9278036031596304	114.41065623252716	64.52520564607325	-0.8262866918900977
SCRIB	0.015263410950322303	0.28056367048313635	0.9278036031596304	160.26791343198514	111.88774139910566	-0.5184336374837599
ANXA3	0.014037164644575204	0.2773305910232975	0.9278036031596304	147.43097794081092	304.863654857996	1.0481244729640071
ADCK4	0.015161991431339504	0.2795707393216549	0.9278036031596304	72.49683099300856	125.7864853716566	0.7949870878910668
HACD3	0.015395848049848417	0.27985555860962963	0.9278036031596304	91.2143847090919	125.42515311865796	0.45949343571559265
LOC388849	0.19056825225716936	0.2797130763848641	0.9278036031596304	7.189575810189212	2.744798699470591	-1.3892063057608732
TM9SF4	0.027121778736398875	0.27792225868087594	0.9278036031596304	190.73664624683477	126.1648447960983	-0.5962720888437447
GPSM3	0.036242777836181315	0.2779694150409673	0.9278036031596304	18.90152165513971	11.081827548835106	-0.7703065607205692
CDK11A	0.026692271114983197	0.2807849194084171	0.9281646314792903	31.886950103510685	20.789810608662155	-0.6170894989226774
PHF3	0.04372759500431608	0.28271730275766405	0.9291284568054411	39.839066584091505	26.489254167572664	-0.588776622239144
PIGBOS1	0.602955704765286	0.2826031502970755	0.9291284568054411	8.843504764499775	2.4392896311839287	-1.858157168659158
SMG6	0.01215361692683611	0.2844164283076642	0.9291284568054411	39.40054942740125	28.719492525848032	-0.45618549079002246
ARHGAP10	0.015437346418586018	0.28435846819555066	0.9291284568054411	25.01653391067726	38.79366117393632	0.6329390223111329
UBE2H	0.009318487472618004	0.28435151627651956	0.9291284568054411	13.037668990003537	16.179436257537898	0.3114753880017167
C1orf106	0.05596088293560492	0.28163735266473267	0.9291284568054411	5.339854750452261	8.748399992119053	0.7122186847738199
PLEKHJ1	0.04837149323559444	0.28428433948263576	0.9291284568054411	0.9931704893751674	0.7050814218865281	-0.49425152687431684
GAS6	0.029878947559383563	0.2819782120068286	0.9291284568054411	13.429236281689143	18.833026160735784	0.4878875749029383
C9orf69	0.071873133892283	0.28196770622048917	0.9291284568054411	3.5423743303735087	6.084064288527646	0.7803187248220576
USP16	0.05408657536395554	0.28129538556398737	0.9291284568054411	14.777579557962651	23.542000023906727	0.6718269029168806
SP4	0.01896061792467635	0.2820898989595876	0.9291284568054411	14.34933243124569	9.746992657982258	-0.5579545577100316
ARHGEF2	0.012861856607690621	0.28353986704948264	0.9291284568054411	56.1220565574759	44.473657389908325	-0.3356168237828001
PLCB1	0.06963752437346793	0.2832402342291539	0.9291284568054411	45.799067133381264	86.13608398669233	0.9112995228578349
ARHGEF3	0.03392412228518508	0.2838482803390572	0.9291284568054411	85.83602711411588	53.3597392633919	-0.6858316861157183
DROSHA	0.06900630090022207	0.28333821370849954	0.9291284568054411	21.351889805286742	34.06491151732467	0.6739226943858281
ATP9A	0.018480760151762466	0.28263776599295487	0.9291284568054411	25.318100741269397	38.458292754817165	0.6031255359693519
ZNF595	0.09507788275765246	0.28336387848997713	0.9291284568054411	6.209196744115358	3.0361564533147467	-1.0321605107150251
BARD1	0.02364540686137795	0.28265262117869794	0.9291284568054411	265.78305131426526	124.94546736463631	-1.0889505426529507
IRAK4	0.024387907478913205	0.2842416217226843	0.9291284568054411	6.498206629560346	9.379649060999903	0.5294923262813134
ZBTB48	0.03401711617094769	0.28182936150149407	0.9291284568054411	20.25960639966574	12.119937798765836	-0.7412238512520117
MCM4	0.015486315523840095	0.28415226889700496	0.9291284568054411	282.50126868073676	203.4003794280034	-0.47393497608376833
BTRC	0.022561991557663724	0.28299622480360154	0.9291284568054411	71.28153517700187	153.0452700620517	1.1023581450087168
PRNP	0.05249447296404948	0.2817019652937368	0.9291284568054411	216.14172570976726	139.1167312655159	-0.6356816682578179
TCEANC2	0.03261936921864054	0.28288636951205237	0.9291284568054411	13.57677007361151	9.11954800573509	-0.5741060752461249
CSNK1A1	0.03668823312491269	0.2841712310588821	0.9291284568054411	58.57105156293058	80.97153731683032	0.46722707234611605
BAX	0.01728895431741165	0.2831343241945935	0.9291284568054411	72.24656579044682	99.12197457977727	0.45627591591697403
UBE2O	0.012782669165175667	0.28412046465646	0.9291284568054411	124.91827227189951	84.63438581836155	-0.5616686856340829
CCDC18	0.04948508393279547	0.28362457025702636	0.9291284568054411	14.670704675521222	27.028603935323307	0.8815488272011573
TMED10	0.010456052208389667	0.281769110801549	0.9291284568054411	68.84754701618004	88.03014584771331	0.35459240484924237
MAP1LC3B	0.019771246577956973	0.2813386388055925	0.9291284568054411	150.79692117969125	82.97091982523644	-0.8619292881620382
HUWE1	0.04388640517461342	0.28414073667609696	0.9291284568054411	39.713653279668414	55.36289736386886	0.47928436576882216
LSS	0.02322254849468149	0.28318948061706073	0.9291284568054411	156.7009329371632	263.22847373142	0.7483017864335322
ANXA1	0.06943187444037124	0.2851644973234756	0.9291475542508046	209.72405057058714	318.8532133464449	0.6044001053222541
SSFA2	0.012059200209136542	0.28563871147879083	0.9291475542508046	26.948509862011626	35.30448578674324	0.3896460036419951
KLC2	0.014954973229887347	0.285637012935696	0.9291475542508046	203.18619780691358	124.60801278663565	-0.7054055625808031
BDNF	0.052957830587587414	0.2848178163901107	0.9291475542508046	34.04082516600572	66.90678508838371	0.9748865144566663
IGFBP4	0.049027735489609654	0.2857791511501576	0.9291475542508046	9.046144733844566	15.07046629022352	0.7363490718936441
NUPL1	0.03202493736372861	0.2855380379753505	0.9291475542508046	74.163959479734	110.82777343058933	0.5795292919374324
ZNF432	0.05743461025237995	0.28523446965910826	0.9291475542508046	30.76330932861406	13.70323766287448	-1.166693909051241
PHACTR4	0.033840920582388974	0.2857480189573387	0.9291475542508046	5.393101647987437	7.726344392221136	0.5186707596438023
APPL2	0.02439800683959315	0.2852950828249541	0.9291475542508046	15.826075465452876	21.66478262391218	0.45304821949968144
ZNF850	0.023410300175293806	0.28526376276770027	0.9291475542508046	1.4249420509593043	1.043637079352179	-0.4492831418075669
TRIM44	0.03869423320730905	0.28545674867136617	0.9291475542508046	4.735798355238531	6.53394504687005	0.4643466671709664
CDCA4	0.01119101467961891	0.28465516999327545	0.9291475542508046	557.1512961545133	312.2110743289833	-0.8355474375093817
PAFAH2	0.044732369644217715	0.28554525898555594	0.9291475542508046	9.667010247014039	6.157200725007794	-0.6507951696687444
ATM	0.061794069478534164	0.2860650491861738	0.9296463831041379	52.87508200941912	34.25583962063904	-0.626238049432283
CYP2U1	0.05239653445042262	0.2868274792869988	0.9296463831041379	37.684020509095106	18.554653729608564	-1.02217181688831
SAMHD1	0.018496617268310468	0.28701619437846226	0.9296463831041379	56.73298995510441	82.28768103671733	0.5364885673844855
APOBEC3F	0.02508552620453714	0.28756720153992843	0.9296463831041379	7.956441293766951	5.575268776846367	-0.513081938350846
ACOT8	0.017748060145366975	0.2863088650316965	0.9296463831041379	1.1416444829472234	1.4226875997023152	0.31750544893767574
RSAD1	0.032616311017398085	0.2875225728071835	0.9296463831041379	162.81042274120907	86.22703960167745	-0.9169808060135214
TRAP1	0.019193787254996326	0.28723960650093583	0.9296463831041379	46.772062530833544	61.15393125595707	0.38679819540795624
FIGNL1	0.015004033615214948	0.28668461234093545	0.9296463831041379	73.87098929569409	129.47926174304163	0.8096412410464691
GLYCTK	0.020597703120914905	0.2871208179178564	0.9296463831041379	20.598562212325785	36.159889073186314	0.8118466117929293
MRI1	0.016842379826678026	0.28704690334632255	0.9296463831041379	10.396079051671046	13.927749760898692	0.42192267831164143
RSL24D1	0.019887866438964456	0.28659858321314713	0.9296463831041379	33.532284351749375	43.74207675383049	0.38347094864752584
CDK2AP1	0.010745960484330349	0.28623827478332886	0.9296463831041379	87.00386168119375	120.83216405865558	0.473853191971223
NCOA5	0.020605036562161838	0.2871075759329377	0.9296463831041379	97.75360824962081	65.03754848621993	-0.5878770779486393
MAP3K3	0.06678635372226929	0.28760347551884924	0.9296463831041379	8.009323740929322	14.005402295027832	0.806231083970343
RBCK1	0.031756025815845045	0.2871292906792856	0.9296463831041379	26.19938066776834	17.05357105071715	-0.619458834005953
DDX49	0.016590760306566633	0.287393734683673	0.9296463831041379	201.56264865144024	132.6639142045454	-0.6034523215520462
AHCTF1	0.04736584135358648	0.28801765989484773	0.9297327970693365	107.96254747632698	73.74784131687824	-0.5498581982758672
WDR62	0.039838492908300153	0.2880479728507336	0.9297327970693365	123.7442605139241	69.97025931974872	-0.8225478682897567
ARFGEF3	0.021257923227443517	0.28787258728769727	0.9297327970693365	38.90344929630814	56.59027688241477	0.5406561216479391
VASH1	0.15152664964792342	0.28787791932298556	0.9297327970693365	0.01042516157885108	0.025015731794806144	1.2627659125869517
EDEM1	0.021170974788142706	0.28891020735494655	0.9301550328657266	101.3893960542171	199.5897898699017	0.9771311466331962
TSPYL2	0.03115206462375329	0.2889011195552611	0.9301550328657266	13.759737616619272	20.841625639308187	0.599014852038608
PRR14L	0.01629518104175834	0.2888100307260887	0.9301550328657266	41.585952272345004	64.3913386114258	0.6307703735057091
SPIDR	0.017474736793142105	0.28868587139273094	0.9301550328657266	12.628621821356093	17.962413181330255	0.5082839791987421
ABCB7	0.04938416233125139	0.28862389844398595	0.9301550328657266	182.01743426107345	362.4492904220522	0.993702521201743
PPP1CB	0.015829779230175197	0.2888669803101298	0.9301550328657266	213.08846214045357	287.0846037490462	0.43002348210738806
PTX3	0.016576689783292197	0.2885994556152247	0.9301550328657266	41.97919488961124	25.66100022976573	-0.7100970919914076
MMP19	0.05357308943577519	0.2892839188096874	0.9303487880216176	0.09770504698420839	0.14376727032391223	0.557230280937953
ADCY6	0.02571651673766516	0.2890990137565329	0.9303487880216176	128.98332351754377	75.78961748860402	-0.767112418601636
ELOVL7	0.039774569804451376	0.2892530598312405	0.9303487880216176	6.8658742201171785	10.973487382867237	0.6765067551293198
FXR1	0.009364337252673346	0.2900885555040207	0.9305831787736187	45.53017677403326	37.697502916976816	-0.2723540982074839
